cluster_lat,cluster_lon,cons_pc,nightlights,feat_index,predicted,predicted_log,LogInverse
-16.029948,35.410465,1.1123842418856418,0.06284601,67,1.4816429170315644,0.39788360588289473,1.4886707473056424
-16.028134,35.635929,1.846162491482184,0.02955311,68,2.392057672486369,0.772908659867962,2.166057424213519
-16.028061,34.805825,1.457578482252403,0.19547588,69,2.5270575823313997,0.8305626690983928,2.294609482948552
-16.022744,35.811397,1.8560473306081144,0.0055485736,70,1.697105931220399,0.546823274489531,1.7277556851710125
-16.022487,35.513886,5.0463308272217215,0.21311691,71,2.0708849773024625,0.7229367989027666,2.0604755360472073
-16.020639,35.448207,2.970858572021472,0.12972164,72,1.8482793285751864,0.5008538180983615,1.6501295798945892
-16.009724,35.145672,1.688659467534619,0.05064415,73,2.6045920283977324,0.8353314981569697,2.305578216549365
-16.007173,35.1575,2.5721894958029576,0.058614,74,2.398809983245114,0.7585747828489011,2.1352308832025364
-16.006285,34.799761,2.1457652925243504,0.15686767,75,2.0182493603900586,0.5846232382936734,1.794314829156243
-15.994161,35.075365,2.455650554865379,0.0692825,76,2.1771146155848196,0.7739157380062818,2.1682399120752383
-15.978893,34.978723,1.5953317919170549,0.0074470034,77,2.7432269412536883,0.6223176104541086,1.8632413092156732
-15.97529,35.029295,2.087228184358043,0.0806899,78,2.48152617742561,0.7644252969400125,2.147759695833041
-15.965693,35.392825,1.3760817212692058,0.054030474,79,1.8507534629520577,0.560433345312649,1.7514313104196184
-15.964919,34.950694,1.7495215283990884,0.009470536,80,1.874012450572138,0.5622115471534971,1.7545484794564108
-15.959665,35.03493,2.5453767980604707,0.12550202,81,2.4621228468278358,0.7459549786142213,2.10845400232968
-15.944962,35.298889,1.853236367546353,0.011923167,82,2.007687482278271,0.6449483689629955,1.9058886237254962
-15.940622,35.095487,2.024747520194119,0.34711128,83,2.8007597009040177,0.8447154248292916,2.3273154241406533
-15.938183,35.467495,1.799752086449711,0.019457683,84,1.922313793446376,0.6532122298090884,1.9217038796334267
-15.93632,35.227798,1.8646777834095245,0.07992973,85,2.5880956109576623,0.7653530699826075,2.1497532540225825
-15.929301,35.290814,1.4035155518037945,0.011788599,86,1.9340161203799147,0.6395942434245284,1.8957115258135917
-15.916279,35.384048,1.1296358989161306,0.0375811,87,1.7623959151614519,0.5415740122894698,1.7187100049065944
-15.915619,34.404055,1.5518938890587328,0.0,88,2.0569233145581713,0.514058380865819,1.672063313490646
-15.909287,34.939594,1.7009591643126278,0.090049535,89,2.3287553780445847,0.7423150524243455,2.1007933359745525
-15.908184,35.294892,1.5622690067030909,0.017349062,90,1.6887223137031395,0.5574161479004884,1.7461548604506767
-15.902223,34.829097,2.09843253362146,0.0,91,2.4510770246885576,0.6978466468724377,2.0094210522451696
-15.889826,35.766564,1.361454961174631,0.009586572,92,2.2293314588505084,0.5694513696047181,1.7672971924537277
-15.877739,35.351154,1.2483684370654196,0.038040947,93,1.6152743971452184,0.5169510021098672,1.6769069613947187
-15.875918,35.555916,1.056287195635953,0.00409388,94,2.3433098864646094,0.7761412450102969,2.1730707186890563
-15.864042,35.171426,2.1046558757103613,0.10676285,95,2.679265823506062,0.8106388480288441,2.2493445170762327
-15.856066,35.112088,2.1863779881220284,1.7844073,96,3.676231287326722,1.1241162617143612,3.077495945820776
-15.853133,35.080689,3.7145234926677047,3.506342,97,5.634717271815672,1.3306531152142402,3.783513651126451
-15.852817,35.043412,2.9594298171855145,4.5867014,98,4.911893898854796,1.3673691304025914,3.92501090825042
-15.851081,35.249045,2.4092345999024745,0.028137917,99,1.7803876220059935,0.48234675181831355,1.619871381275979
-15.849466,35.286663,1.3812832498917784,0.020256236,100,1.5410372656589348,0.451528681485731,1.570711468694647
-15.848941,34.988053,2.315583050901448,2.4736736,101,6.241705586391542,1.4012004481594589,4.060070947275904
-15.84872,35.073285,3.600560981025596,4.374809,102,4.77656327418407,1.3084430050459344,3.70040770842564
-15.848325,35.567227,1.7244625992005402,0.0052923886,103,1.6380879492955764,0.47009800472019686,1.6001510078847463
-15.847348,34.995895,2.651155366713417,2.9215708,104,5.5769152611483825,1.508575536849106,4.520287223507873
-15.84688,35.05698,4.492415804733036,5.246833,105,4.7715292785774,1.265362636524289,3.544377823939847
-15.836097,35.616962,1.2092801131258848,0.057693284,106,1.9570636016210987,0.4984597072011089,1.6461837119928888
-15.836067,35.737044,1.5355203842018943,0.007452815,107,2.1632301670569,0.6135276246260924,1.8469352146726346
-15.835268,35.167445,1.501372168699204,0.14453277,108,3.098396931168476,0.865876160091358,2.3770878833871065
-15.834733,34.977652,2.719344262684948,2.8790581,109,4.391474213580869,1.1331348682917213,3.1053762025625535
-15.83043,35.09356,4.042572223371625,3.9149342,110,4.08696157455313,1.156987006737911,3.1803364934295875
-15.830196,34.411347,2.0750287686322224,0.0,111,1.5325893967154447,0.4603503259968602,1.5846290245090844
-15.826831,34.982374,3.521245185013037,4.417532,112,5.2904383407180715,1.4395094522670617,4.21862587197703
-15.826781,35.09758,3.768323112927525,3.7252958,113,4.200419947427962,1.3089885628589704,3.702427045544877
-15.821831,35.007932,4.15276876774551,7.06683,114,4.441717464239476,1.3438580725457596,3.8338061115568367
-15.816606,35.19103,2.315147250240344,0.11316071,115,2.706350239895454,0.754512815230096,2.126575235877082
-15.810874,35.027737,13.762292882157588,9.763892,116,6.546956263351278,1.6202901751397722,5.054556810512511
-15.805679,35.546449,1.5247851385262878,0.006689497,117,2.193858130772984,0.5880865630202783,1.8005398975657723
-15.804976,34.994405,80.03606917769491,7.797348,118,4.034036846599657,1.2263475738881295,3.4087565404105833
-15.804177,35.793425,1.5025100404787717,0.042687543,119,1.4262673894068536,0.3677547211826212,1.4444876932857826
-15.803291,35.154915,1.5200590469108286,0.27706575,120,3.6894646013336576,0.9101522278199886,2.48470074517467
-15.80194,35.297593,1.2612591411756504,0.0102573875,121,1.684090645462607,0.47945992272650906,1.6152018327846616
-15.798508,35.05054,11.209273161367578,9.283787,122,5.026406916080848,1.4791397882425938,4.389168442239863
-15.795731,35.125619,1.5996556521092429,1.524835,123,4.11309651474915,1.0597340399677777,2.8856034320209467
-15.793053,35.483234,1.5718034658391746,0.0068833292,124,1.3166209704536493,0.31272624682223316,1.3671472188997267
-15.791752,35.157739,1.828485936598207,0.20111875,125,2.8587107319922223,0.7371715231190278,2.0900155854855353
-15.790143,35.411892,1.5826114169352727,0.0,126,1.8021319119883363,0.3774391183110566,1.4585446424299353
-15.779582,35.559395,1.0397159196960024,0.0059981155,127,1.7598179952751416,0.4300294178936036,1.537302747091738
-15.779108,34.901791,2.2848499180873176,0.0,128,2.514251456885663,0.6605889855370797,1.9359322347637073
-15.776645,35.020422,4.847700797412386,9.601425,129,5.487034712821545,1.6000526385272056,4.953293151589224
-15.775837,34.910253,1.6909705131100874,0.0060699233,130,2.8558680353825685,0.7628359875245363,2.144348952207687
-15.774542,35.052139,4.075898034240561,8.488742,131,5.705316073567487,1.4777441189233311,4.383046887334815
-15.773656,35.045773,3.637082480526615,9.228072,132,6.268503579315341,1.4479435308864215,4.254356560159208
-15.772282,34.516729,1.5608570408053006,0.040955078,133,1.897163833312622,0.5716753725691412,1.7712320405838393
-15.771462,35.034019,2.9146549999780955,9.491213,134,7.347857819207761,1.659673562653877,5.257594289161521
-15.770367,35.014662,4.664880575814621,9.140166,135,4.66461532146463,1.3503944054817336,3.8589472205333415
-15.767536,35.035977,3.823500452968812,9.2365,136,4.656316631898015,1.4216702842952098,4.144036381736491
-15.766944,35.208484,1.3421850697961497,0.059963647,137,2.617201691649799,0.7364785699815524,2.0885678043083886
-15.766915,35.6721,1.3001219606826349,0.09708903,138,2.385677433337903,0.6942376922854694,2.002182213099274
-15.766709,35.22348,1.9378683440428464,0.022660982,139,1.8640441205748552,0.49479305657347294,1.6401587838554648
-15.766141,35.153758,1.708636180640876,0.16665916,140,3.065659852388931,0.7690675475479452,2.1577533130773063
-15.762883,34.974998,4.315920411116314,4.6322303,141,5.43120690769596,1.2346870205317955,3.4373025472118175
-15.761763,34.372752,1.2407674014096557,0.003338521,142,1.594780406990795,0.40397093137332274,1.4977604084871738
-15.760952,34.421717,2.0747192528107234,0.0054862346,143,1.9767849425575066,0.478557672703615,1.6137451741280229
-15.759848,34.463784,1.284511731789317,0.040785607,144,1.9633671040381702,0.5227572285321415,1.6866717838539083
-15.753062,35.287326,1.2511755988619742,0.011026985,145,1.6653321038335787,0.5317135689121689,1.7018460419349226
-15.752852,35.781488,1.1113729940841417,0.043246064,146,1.8010139585626603,0.34311041858582764,1.4093243689391302
-15.752515,35.072778,2.9694833653973207,3.8554745,147,4.43632219694618,1.3919009144630077,4.022489197906949
-15.749596,35.018954,3.584600054846395,7.1144176,148,5.812258630640995,1.6195549085811096,5.050841729875528
-15.748746,35.021205,4.136638756196376,6.599962,149,5.739186601927619,1.3625380366735707,3.906094542823903
-15.744234,35.098483,7.348667766807913,1.8981164,150,3.9161301195133773,1.248479712113801,3.485040662873303
-15.743748,34.383647,1.605275153006586,0.0036861135,151,1.837879715573646,0.5172784562397156,1.6774561614185994
-15.735286,34.52086,1.686184838002729,0.0024319743,152,1.5493645229638338,0.4135479650893142,1.5121734171901304
-15.73134,35.566626,1.0836950672065138,0.002986808,153,1.8104917922140493,0.4718343013944678,1.602931758163198
-15.726059,35.710228,0.9469627736739632,0.06714214,154,1.935922595990176,0.5154770917402568,1.6744371714071007
-15.726054,34.517129,2.0695384902311766,0.0015174288,155,1.8483153954787261,0.4576698857713437,1.5803872086359192
-15.725627,35.341325,1.3839483598736846,0.0101598,156,1.8546215763560459,0.48233325979097363,1.6198495260744517
-15.718961,35.070469,4.462737408166183,1.824064,157,4.084678532239433,1.2448921002263158,3.4725600906738108
-15.718445,35.680575,1.3247355330088637,0.06783158,158,1.589096015101138,0.4749483416159521,1.6079311322163419
-15.713111,34.449287,1.6830557186122377,0.00017435549,159,1.9618128412972606,0.47149900530271055,1.6023943915028374
-15.705208,35.151067,2.814862975902148,0.14518613,160,2.785190170026084,0.7477774157260084,2.1123000306599256
-15.705021,35.183601,1.9753446314773824,0.050401866,161,2.8959677182344894,0.805233123855012,2.237217986913579
-15.703406,35.005569,4.184236452316656,2.2674286,162,3.654857169132583,1.222870871647924,3.3969258866573018
-15.702464,34.889266,1.762730028148533,0.018800452,163,2.62746555840338,0.7315047303487444,2.078205394832017
-15.699825,35.486854,0.9909532678326584,0.0147959,164,1.7010530133122095,0.48827469449324007,1.6295024038365244
-15.698935,35.255373,1.5482415607899145,0.010664003,165,1.6370880089903466,0.5261211526195757,1.6923551735815834
-15.69251,35.796372,1.0128578105936727,0.0,166,1.6715430983249755,0.46881176358615506,1.5980941509283135
-15.69187,34.394455,2.352851190962332,0.003338521,167,2.040290780423735,0.5486563747828299,1.7309257392500965
-15.684889,35.583213,1.2326284590723535,0.0,168,1.6367365560922376,0.45685534015464174,1.5791004353013687
-15.681641,35.073323,2.34524970611052,0.38123083,169,3.227108911947325,0.986889245612303,2.6828757106738585
-15.678937,35.680682,0.9692575186536432,0.043987148,170,1.4476083623929368,0.3992475862616916,1.490702650418425
-15.671589,35.200021,1.710644770835437,0.048461236,171,2.8136870326935197,0.7150482946479182,2.044285407918597
-15.667329,35.3114,1.7421407854266062,0.014393153,172,1.574135872859228,0.5012674774256696,1.650812312586217
-15.665454,34.923029,2.031755115459832,0.062407125,173,1.7294590391179203,0.5857334347722509,1.7963079773493655
-15.66464,34.955245,2.352577216672713,0.21145599,174,1.9012133280589572,0.6603134130846067,1.935398818670718
-15.664213,34.934739,2.068767535584549,0.102320924,175,2.3437312711095726,0.6973018404115924,2.0083266048314297
-15.663807,34.621782,1.6007803081664134,0.0008490378,176,2.095648828170475,0.5424840454855129,1.720274799965163
-15.65929,35.6434,1.8125815752900163,0.0063155405,177,2.1406463745026008,0.6571764806388176,1.9293371158677575
-15.656258,34.568301,2.135556831213688,0.027534423,178,2.085409131157554,0.7095045630822906,2.0329837938751467
-15.647325,35.458836,2.058391751342457,0.0059603923,179,2.0664625602490276,0.577526458057255,1.7816260491354838
-15.635692,35.306659,2.0983915749942423,0.008685194,180,1.9477105711962726,0.557843138232571,1.7469006108971932
-15.634718,35.531409,1.165247345107691,0.018442823,181,1.8183838123538367,0.4080328324022594,1.5038565355822837
-15.627924,35.672782,0.8736484657006224,0.00661628,182,1.8402491168320778,0.47463356375495974,1.6074250707465718
-15.626989,34.488763,1.6193701968698364,0.23898359,183,2.594589305590372,0.8180322593720832,2.2660364755659335
-15.621626,35.443322,1.8815848349455973,0.0,184,1.939385139764114,0.4152586499405898,1.5147624832540705
-15.621164,35.013099,5.708351635628389,0.4625869,185,2.5578015068144815,0.786954537680338,2.1966962731749384
-15.619836,35.052294,4.3505645005553255,0.472619,186,2.863112400453595,0.8022074521916702,2.2304591300429797
-15.615004,35.226737,1.674031122115074,0.016875431,187,1.7427108823296653,0.5501784758040297,1.7335623892001735
-15.612678,35.195643,1.5768239197415412,0.039061017,188,2.5690609756284255,0.6647174504780728,1.9439411840807796
-15.609782,35.04466,2.764547830410602,0.2745108,189,2.512205238047147,0.7738523845069919,2.1681025508407115
-15.607846,34.525082,3.380029852247336,0.24755159,190,2.0367402666709236,0.6312075491521619,1.879879255820973
-15.598949,34.517429,1.6803332829299191,0.26163518,191,2.616408070883844,0.7926772190387854,2.209303304593744
-15.596914,34.520456,2.013576199610269,0.25801328,192,2.624047001040644,0.9258692897903513,2.5240614478091086
-15.596167,34.510841,4.199799392498965,0.27493155,193,2.6377917659560746,0.8185269120252635,2.2671576537948073
-15.595224,34.525479,1.2380431902728213,0.24755159,194,2.466694076028758,0.8100847343766807,2.2480984698286797
-15.583395,35.424766,1.7685414129957795,0.0013972028,195,1.869173841221257,0.5438598209103145,1.7226431405376814
-15.582173,35.835835,1.080014669955267,0.007659194,196,1.9431561597787055,0.5042494130323126,1.6557422753636983
-15.580107,34.486228,5.454738065290981,0.28129497,197,2.0878029131696123,0.6817230515474624,1.9772817571244634
-15.57871,35.603459,1.4419447510552488,0.0015925356,198,2.0488808643052856,0.5238644661681375,1.688540364623138
-15.578415,34.465043,1.247146449044075,0.19442874,199,2.3138872888379165,0.7326468112770683,2.080580229447121
-15.575781,35.068538,1.98746872336304,0.052581787,200,2.27230412761782,0.8018309529706379,2.2296195219837824
-15.574928,35.124925,1.3229507357077763,0.0109581975,201,2.2761967084215033,0.681728348353259,1.9772922304296736
-15.572013,35.303079,1.5638626081344107,0.017587837,202,1.9303183677749856,0.6368861848848235,1.8905847729338747
-15.569237,35.083289,1.6227036045937278,0.03232532,203,2.505039443855445,0.7206319174430775,2.0557318530995268
-15.568044,34.692717,2.693897014582965,0.008238748,204,1.9292399486051572,0.5702739152852784,1.7687514731498044
-15.567784,34.519127,2.710390346264973,0.23152944,205,2.2356908455986932,0.8218824033331202,2.274777859212317
-15.559279,34.885134,2.44713862654521,0.00966281,206,2.203892109026726,0.6239858589210783,1.8663522528653607
-15.558742,35.010733,1.6339907326617302,0.09628552,207,2.3830317716660523,0.7932237363722446,2.2105110571433637
-15.556942,35.1832,1.414476292609598,0.05462068,208,2.138414985191048,0.6937756095454363,2.001257252976712
-15.553168,35.64588,1.4904594267273064,0.0017285587,209,1.6966242774239113,0.3871751664059411,1.472814456294
-15.549261,35.225079,1.9354633558215,0.051371045,210,2.181923035049802,0.7362188264002119,2.088025382675344
-15.548224,34.626974,2.87343134455326,0.0028722887,211,2.0296824187980835,0.576684130379864,1.7801259680721295
-15.545205,35.823627,1.3164294671093857,0.0076591936,212,2.1450134610117058,0.6030187181935251,1.8276275740984225
-15.543872,34.726405,2.3606422937218143,0.0025394093,213,1.7117361297908404,0.4915407630919853,1.634833171056289
-15.538003,35.626395,1.1797999409886817,0.0013433769,214,1.4083379123473097,0.3579142283485173,1.4303429323428976
-15.535664,34.4567,2.685177641199392,0.015481306,215,1.8656883726914328,0.5767847621348953,1.7803051142862212
-15.526099,35.589777,1.4696743328843782,0.0047275247,216,1.435949520044828,0.3738818747274311,1.45336546112539
-15.525747,34.909696,2.131529594015742,0.001765713,217,2.4391092749549514,0.6960549044551777,2.005823910849474
-15.522797,34.457348,1.5383829769468016,0.00087311346,218,1.8867383887526787,0.6156908646408785,1.850934903417354
-15.50833,35.782588,1.2052168487059975,0.0013226329,219,2.0182510650402783,0.5715340062113641,1.7709816656591963
-15.50056,34.501325,1.844426435581901,0.0011232083,220,1.932187438765261,0.6690994964475009,1.952478315100513
-15.494491,34.674153,1.6686381785152349,0.0032144643,221,1.8214949465785855,0.4970018213649718,1.6437855126506886
-15.483505,34.505184,2.3428543920444858,0.0,222,1.7351445273038544,0.5808390457991326,1.7875376276519623
-15.481217,34.800231,3.0821037577042025,0.10056561,223,2.243529917308375,0.71021621684807,2.0344310893733906
-15.473915,35.311902,1.8192579698235605,0.027803205,224,2.573696184994298,0.7968990759091912,2.2186503840613043
-15.471926,35.227714,1.5324692023945237,0.07045529,225,2.3485786209846515,0.7668005399163512,2.1528672103581443
-15.465583,35.635228,2.2444006330597066,0.0,226,1.534720816270168,0.4782140729946742,1.6131907870049693
-15.465189,34.607883,2.086887318401398,0.003485742,227,1.6541142222090122,0.45460232480052304,1.575546702585378
-15.464192,35.012816,1.8508743839102,0.05494228,228,2.1372550725245234,0.5945817429966452,1.812272790632859
-15.463536,34.608811,1.6782846374457892,0.0033272991,229,1.50923574442509,0.45597984135005776,1.5777185397701554
-15.455463,34.486459,1.879798761144278,0.0,230,1.9526820336075952,0.6025174627976231,1.8267116954789329
-15.452825,34.947099,2.551127554591252,0.1254761,231,2.044521371348554,0.5505232320164132,1.7341601486381237
-15.451516,34.464556,1.732269692368048,0.0,232,2.2359331108175997,0.8445214554928899,2.3268640400909826
-15.442607,35.295281,1.389397741944238,0.5320339,233,3.310821862611306,1.0630583586568596,2.8952120596606927
-15.432665,35.552417,1.6064009363301424,0.009799843,234,1.7395907643207291,0.49996765405763977,1.6486679421194241
-15.431764,35.003062,1.725592366613334,0.0059789866,235,1.8561635036162107,0.5957735748469224,1.8144340027109942
-15.429797,35.306298,4.443332468985419,0.9729356,236,3.471530773957642,1.1423815403366997,3.134223764314485
-15.427582,34.825967,2.8527181129734807,0.97358865,237,2.3655015402879784,0.7881002956994866,2.1992145979654776
-15.420275,35.394941,1.8809770342888523,0.4479659,238,3.131835930911059,0.9063128773470648,2.475179397784284
-15.419415,35.140775,1.471835753708948,0.009320583,239,2.1124717078908337,0.5069295974854321,1.660185922305188
-15.413797,35.301432,3.912647632009841,1.1551986,240,3.9577922572786908,1.2110531555943003,3.357018254060752
-15.411713,35.321174,5.827353633617315,1.4332689,241,3.4321227357580906,1.1073314746894605,3.0262719265296787
-15.411171,35.327691,4.796492012413239,1.6434203,242,3.6235076205857304,1.185657678907229,3.272838590709644
-15.410241,34.51808,1.9215638354404063,0.0,243,1.5183776513884317,0.4030658928053201,1.4964054907707443
-15.409414,35.319507,5.337471699153753,1.4279526,244,3.988828822874013,1.0958105256998065,2.991606474919639
-15.407636,35.318259,3.9455739859373047,1.4279526,245,4.118906166796581,1.2266017422130928,3.409623048465453
-15.40761,35.335927,4.409819183168679,1.6298244,246,3.4772150932707517,1.0560911464297413,2.8751106096464127
-15.403323,34.682855,1.6664523129600302,0.029700566,247,1.9120070994087808,0.4968843825524209,1.6435924797669927
-15.403134,35.314459,9.874711060598615,1.3375401,248,4.348738716382432,1.2530843068320014,3.5011248648996456
-15.401425,35.336762,2.049450912427215,1.6529293,249,3.994748546570782,1.1561645083467438,3.177721747240045
-15.400676,34.777934,2.5673472894595206,0.12945634,250,2.1659836836950497,0.6193733868241937,1.857763577914768
-15.399591,35.352221,2.7623955254146337,1.5829835,251,3.523068319362093,1.1426615454648887,3.1351014859189257
-15.399216,35.333275,4.740913059721681,1.5715436,252,4.0879977211081755,1.1709962513081789,3.2252041523813917
-15.3991,35.339457,2.682454441753244,1.6424313,253,3.8047336049169393,1.2385249124564899,3.450519890043514
-15.397766,34.772403,1.8838007048617893,0.063234344,254,2.074714172929282,0.6913615083998286,1.9964318424077305
-15.397163,34.544338,2.0014386282197005,0.0,255,1.6702545325995954,0.4730476006039305,1.6048777743093994
-15.395239,34.714624,1.6604314912707645,0.0,256,2.365566630201162,0.6611677859406447,1.9370530774632755
-15.39032,35.315213,10.396010729873492,1.3871443,257,4.26835005621974,1.2805937144262551,3.598775736487898
-15.389976,35.363563,3.189615910023869,1.4120023,258,3.8084338885326408,1.1494739342193343,3.1565319294019902
