cluster_lat,cluster_lon,cons_pc,nightlights
-13.444772,34.030135,2.4315227344972903,0.0
-13.423647,33.82757,1.781008926449854,0.0050222897
-13.423027,34.097944,1.4091543175659993,0.0
-13.421973,33.524336,1.4471481011373537,0.0
-13.408561,33.964834,2.6589307934132886,0.008170333
-13.405444,33.38039,2.843095703168585,0.030204576
-13.397418,34.265175,1.4671851462764969,0.008107836
-13.395012,33.10138,2.0448837115063565,0.0
-13.375275,33.869728,1.585651747769446,0.025494577
-13.368588,33.956473,1.8766134929255385,0.121538006
-13.365946,33.737434,2.472475861613977,0.0
-13.362015,34.264738,1.644285611879908,0.0066448846
-13.360181,33.496079,1.9895001685244824,0.0
-13.359734,33.346812,1.5099892029889632,0.0014057785
-13.352253,33.922143,5.208575617125164,0.1286534
-13.345048,34.124701,0.999781319771631,0.012995706
-13.336095,33.755512,1.8835017071758828,0.0
-13.334414,33.993416,1.357804850753093,0.0
-13.328711,33.1627,2.1737440832182453,0.0
-13.319855,34.074362,1.5834135090142474,0.010057756
-13.31979,33.764741,1.1244846757650635,0.0030598505
-13.308778,33.884552,1.6762447742678914,0.044005875
-13.305415,33.797999,2.4904217068087138,0.0032055578
-13.29812,34.107571,1.5716150586721818,0.013614549
-13.272203,34.311688,1.146379773336065,0.0056421906
-13.25146,34.257029,2.125135697762843,0.005566118
-13.242706,34.007169,1.93338638069856,0.0
-13.242061,33.638782,1.8373397966039893,3.1539996e-05
-13.241522,33.872457,1.7968137639430313,0.0
-13.230821,33.569775,1.7090592593822105,0.04519301
-13.226167,33.74038,1.5531140147700002,0.0
-13.222906,33.832923,1.8092024758063991,0.0
-13.217297,33.96869,2.155243125178397,0.0
-13.217199,33.757794,2.364227908427559,0.0
-13.209255,34.326557,1.9238114016252392,0.01257975
-13.175196,33.80253,2.256362592970662,0.02297785
-13.147556,33.848971,1.5121011022060007,0.024191707
-13.114606,33.844348,3.109138036805164,0.024366578
-13.102273,34.285371,2.0524225925608457,0.006832829
-13.094518,33.478406,1.7258306122686091,0.123890854
-13.092839,33.373104,1.8544898966521803,0.0
-13.082668,33.753587,2.35001770938541,0.005458301
-13.052256,34.245021,2.0150781568402816,0.0
-13.045424,34.323395,1.5641286215163197,0.012387653
-13.039493,33.484268,2.6447981732331742,0.6184386
-13.036576,33.838871,1.700938431077076,0.0
-13.02936,33.759258,1.8392643909929665,0.006355661
-13.015882,33.461245,2.1372682249173645,0.5285879
-12.961161,34.269784,1.8827295750153767,0.2710094
-12.953096,34.270535,3.210301141767641,0.2734276
-12.934259,33.523125,2.4402859259485945,0.0028595563
-12.933083,33.60355,1.6615469254527475,0.0
-12.931315,34.286991,2.420176291300443,0.28728756
-12.915144,34.265595,2.084562344648246,0.28560203
-12.910544,33.939109,2.095906093366902,0.0
-12.903751,34.270026,1.787635458158386,0.26842165
-12.864382,33.65154,1.57312122797896,0.0
-12.864215,33.448411,1.6188674400609473,0.0038712984
-12.832109,34.249029,1.9650182111247243,0.0047913073
-12.768201,34.200761,1.177372652571278,0.0021167023
-12.75019,33.755312,1.398062587551172,0.0
-12.736754,33.335215,2.519888826508507,0.002927949
-12.690471,33.427711,1.545206707619473,0.0
-12.68101,33.80395,1.5184896551836826,0.0
-12.677904,34.179679,2.30645800268247,0.003783615
-12.636775,33.502301,1.7486450113966947,0.000615186
-12.553069,33.310314,1.6662290355639602,0.0
-12.549529,33.519392,2.134733209700069,0.045157555
-12.547721,34.12495,4.460724445147134,0.16108172
-12.524268,33.670876,1.5460960307355789,0.004823422
-12.497686,34.15169,4.225231986786383,0.32709512
-12.480156,34.125547,2.1626408520012,0.2948032
-12.474514,34.069092,3.228120969597556,0.078091964
-12.435457,34.170292,3.289856374839729,0.0033165559
-12.375627,33.719306,1.9048341978656569,0.0
-12.35673,33.55738,3.2461654922683705,0.085479096
-12.356494,34.016562,1.6995799090789834,0.0013838712
-12.314757,33.431981,2.302138407565804,0.0
-12.255721,33.575487,2.1245911632243013,0.0
-12.213252,34.00483,1.870948749097685,0.0056595583
-12.164785,33.430374,1.7507399438742075,0.025988525
-12.095548,34.734085,2.02036374703771,0.0
-12.081014,34.73933,2.7141885611234957,0.0
-12.068157,34.049511,1.322130098579605,0.0063577737
-12.062353,34.744459,2.500953788118144,0.0
-12.054302,34.742048,2.805221074980707,0.0
-12.05268,34.743996,3.81679664689918,0.0
-12.048716,34.735788,2.1561673271020587,0.0
-12.048123,34.726956,2.420073665943839,0.0
-12.032028,34.62685,2.176175812272233,0.0
-12.026138,34.625649,2.3595436870688644,0.0
-12.024975,33.32538,1.99443734710857,0.009202904
-12.023432,33.985497,1.573526943672953,0.0
-12.020478,34.623074,1.633785305299082,0.0
-12.018345,34.620035,2.006786659594409,0.0
-12.01483,34.614247,2.6490403467862214,0.0
-11.998786,33.528231,1.8580751840692276,0.0
-11.95341,33.367064,1.9555755997534536,0.0
-11.926179,34.136756,2.567195689405124,0.017510146
-11.906333,33.608928,4.13490699616142,0.38173315
-11.869863,34.132379,1.794892226261537,0.07338359
-11.855015,34.118278,2.0601128178610497,0.013127641
-11.843331,33.53769,1.9534568741135336,0.0
-11.77845,34.182041,1.614710375168822,0.0030714446
-11.766983,34.05228,1.5155908372807776,0.0
-11.759265,34.213486,1.6813739021341714,0.00036994825
-11.744547,34.192356,1.7323111434041212,0.0
-11.709117,34.072019,2.134078863279697,0.008239145
-11.704716,33.676888,4.019360582572906,0.0042577805
-11.687144,34.31454,1.471153231309695,0.0016050573
-11.671303,34.026398,1.3622984910017804,0.00048018212
-11.652508,33.469931,2.535229566470157,0.0
-11.641962,33.431836,1.6833693719275793,0.0
-11.632151,34.235546,1.3665564328392172,0.060352586
-11.614042,34.284334,2.4531079997277305,0.14721395
-11.597419,34.289879,2.868664803191556,0.15208974
-11.585584,34.239631,2.416107370362186,0.05503122
-11.569838,34.286378,2.142960564238217,0.11121504
-11.520091,33.99345,1.5608636986502964,0.10828899
-11.506254,34.149293,2.14231042508104,0.0063786744
-11.499307,33.394599,1.7871455114303485,0.004802747
-11.482671,34.030325,2.5728855273155413,1.503919
-11.481095,34.032312,3.050084851941926,1.5283773
-11.471044,34.014915,3.200667491489665,1.9263562
-11.462884,33.866583,1.691167091867827,0.0017053668
-11.459434,34.009584,6.658265575923151,2.0746572
-11.458178,34.013903,4.8134777473681165,2.0904872
-11.45481,34.03332,6.456718413726725,1.9224397
-11.454062,34.013881,4.532739311348271,2.129045
-11.453559,34.015381,4.445655984879791,2.129045
-11.452838,34.01643,7.635556348958169,2.1395106
-11.451314,34.008785,4.475022726356349,2.11196
-11.448798,34.022058,5.002460246140159,2.2534301
-11.444968,33.98243,3.417209911856067,1.7721901
-11.444414,34.024958,4.024047113511172,2.1800647
-11.443987,33.818765,3.1355656992580414,0.0
-11.443483,34.002229,5.65431623319207,2.2091866
-11.441438,33.997204,4.100474392158694,2.0931113
-11.439132,34.004179,2.926934378861506,2.1579485
-11.438511,34.022644,4.075055638573153,2.204917
-11.430612,34.025354,4.134370224852986,2.112922
-11.429687,34.003117,2.9706360164826084,1.9921199
-11.428555,33.985418,2.4084979455975755,1.8166549
-11.425324,34.017434,6.010705358346873,1.9513875
-11.415627,34.018966,3.477448993055852,1.6914015
-11.413241,34.216314,1.7355831839049718,0.0
-11.39583,33.986905,4.242166219503977,0.7072719
-11.381057,33.974639,2.7864572680725304,0.32256335
-11.375006,34.077967,1.9755134322051024,0.0036688738
-11.350481,33.458365,2.1868193783962475,0.0020188433
-11.330067,33.888153,2.723943851194204,0.10178376
-11.291592,33.453704,2.210534581662302,0.0
-11.256585,34.199931,1.504804842064458,0.0027257951
-11.240231,33.864865,2.360108310786139,0.007944087
-11.196191,33.965921,1.5276247318922074,0.0
-11.158936,34.192383,1.2525790336408256,0.0
-11.058599,33.933521,1.9883908609197216,0.011592045
-11.025932,33.845638,2.441349091732346,0.17772727
-11.025597,33.841177,3.0821165901823138,0.17772727
-11.02323,33.537786,1.813185612334972,0.00041687425
-11.01095,33.854296,5.406669085471709,0.18619047
-10.998117,33.830001,1.890266535709557,0.18148984
-10.977621,33.65402,1.5737585026471947,0.00049362413
-10.970504,33.738524,2.211586603513379,0.028431077
-10.961302,33.649999,1.8116019906627625,0.0
-10.960315,33.92762,1.7201483848139698,0.011055572
-10.959156,34.010848,1.5916815576518744,0.006386109
-10.94494,33.766007,1.7177307027936062,0.02379568
-10.916977,34.00885,1.9829336429226767,0.015974872
-10.903221,33.632296,1.5633217610968717,0.0
-10.895534,33.744985,1.7014622745464218,0.0002067381
-10.891467,34.013325,2.397695415143937,0.01660685
-10.882429,34.050458,1.7339045955450891,0.012089998
-10.852595,33.531056,2.216901158143381,0.004167911
-10.832742,34.187335,2.488694247541994,0.0
-10.810424,34.032693,1.3297827110390747,0.0
-10.804108,34.059065,1.6904159886125445,0.0
-10.754226,33.537282,1.906116901828715,0.0
-10.716909,34.043547,3.018822587221377,0.0
-10.669118,34.075923,1.9139503378583125,0.0021091339
-10.620806,34.109264,1.6073876762163837,0.009093163
-10.523532,34.197454,1.6257877389302111,0.004586192
-10.502489,34.176439,1.959540951030558,0.008056839
-10.442679,34.101839,2.051771429479071,0.006273629
-10.403841,34.138224,1.2267295877830862,0.00021914147
-10.399822,34.10239,1.2524513213178083,0.0028174033
-10.363741,33.5863,1.3961528064841209,0.0
-10.32619,33.717783,0.9717859415088318,0.0
-10.300082,34.151984,1.8549255486815848,0.004494451
-10.282045,34.059226,1.2072200345957145,0.0
-10.216961,33.674528,1.5466134338502826,0.0
-10.20714,33.537028,1.9246368889714136,0.0
-10.184441,34.023583,1.559795769923947,0.0014381846
-10.076443,33.560035,1.2758360656561487,0.0
-10.071092,33.996649,1.4485151853078957,0.003922942
-10.002974,33.478651,1.2893604095886415,0.0
-10.002351,33.932955,1.5653337440009654,0.062317837
-9.996945,33.836118,1.4442622299254462,0.00031513572
-9.952077,33.91917,3.0813609206702197,0.4295288
-9.949785,33.908869,3.538413909612508,0.38831565
-9.919753,33.91935,1.8989287976885112,0.39432922
-9.904199,33.900847,1.2740928801246998,0.24619716
-9.873128,33.896288,1.6762252624104517,0.004175279
-9.834715,33.411655,1.7196131143381908,0.00080718263
-9.821687,33.400393,1.158255203394033,0.00028328763
-9.81436,33.878212,2.0437062303876927,0.0013259709
-9.792642,33.881055,1.4855344497801988,0.0048540947
-9.776848,33.461158,1.7551503152540004,0.0015551663
-9.776431,33.307894,1.4640674980161972,0.0
-9.759542,33.824057,1.8465142132874723,0.003515202
-9.757697,33.85199,1.4536041409906078,0.00856703
-9.748276,33.877764,2.3686696410081263,0.008974983
-9.715316,33.886667,1.414593034988866,0.0042642895
-9.70895,33.263961,1.9705788229605157,0.11575934
-9.70643,33.572901,1.7876295223540193,0.0
-9.693834,33.384991,1.279675806725319,0.0043878555
-9.692803,33.258806,2.066184063131248,0.11049756
-9.686698,33.490198,1.3831991972306492,0.0
-9.678125,33.40707,1.261331548811807,0.0
-9.673118,33.238482,1.499160944777617,0.09402608
-9.667378,33.41101,1.2908975418509,0.0
-9.651637,33.813854,1.8269493407911963,0.0
-9.645417,33.802678,2.552812257469902,0.0019149034
-9.624898,33.254616,1.3802408863559117,0.0
-9.591378,33.05745,1.4099321876591018,0.0
-9.550397,33.291558,1.2428009945822895,0.0
-9.51923,33.139193,1.8041216829767424,0.0035574157
-9.507538,33.259649,1.791724692861472,0.0
-9.429667,33.022118,1.5347016593208014,0.00044785178
